2003-10|HERRAMIENTAS MANUALES|292.77|0.00|0.00|292.77|292.77|
2003-10|MEDICION|55.80|-10.47|0.00|55.80|45.33|
2003-10|SANITARIOS|2054.30|-2265.19|0.00|2054.30|-210.89|
2003-10|TUBERIA|353.99|-46.00|0.00|353.99|307.99|
2003-10|VALVULAS|384.42|-9.55|0.00|384.42|374.87|
2003-11|ACCESORIOS PARA TUBERIA|556.62|0.00|0.00|556.62|556.62|
2003-11|ACERO|3436.60|0.00|0.00|3436.60|3436.60|
2003-11|AISLAMIENTOS|213.41|0.00|0.00|213.41|213.41|
2003-11|ALMACENAMIENTO|759.56|0.00|0.00|759.56|759.56|
2003-11|ARTICULOS DE FERRETERIA|11.88|0.00|0.00|11.88|11.88|
2003-11|BOMBAS|1024.56|0.00|0.00|1024.56|1024.56|
2003-11|CERAMICA Y VIDRIO|948.69|0.00|0.00|948.69|948.69|
2003-11|EMPAQUES Y SELLANTES|417.45|0.00|0.00|417.45|417.45|
2003-11|GRIFERIA|3177.92|-69.76|0.00|3177.92|3108.16|
2003-11|HERRAMIENTAS MANUALES|17.30|0.00|0.00|17.30|17.30|
2003-11|MEDICION|44.69|0.00|0.00|44.69|44.69|
2003-11|SANITARIOS|2772.74|0.00|0.00|2772.74|2772.74|
2003-11|TUBERIA|378.42|0.00|0.00|378.42|378.42|
2003-11|VALVULAS|580.30|-317.79|0.00|580.30|262.51|
2003-12|ACCESORIOS PARA TUBERIA|1.95|0.00|0.00|1.95|1.95|
2003-12|ACERO|516.55|0.00|0.00|516.55|516.55|
2003-12|ALMACENAMIENTO|457.08|0.00|0.00|457.08|457.08|
2003-12|BOMBAS|92.55|-13.82|0.00|92.55|78.73|
2003-12|CERAMICA Y VIDRIO|2490.34|0.00|0.00|2490.34|2490.34|
2003-12|COMPLEMENTOS RESIDENCIALES|692.50|-346.25|0.00|692.50|346.25|
2003-12|EQUIPOS DE LIMPIEZA|130.03|0.00|0.00|130.03|130.03|
2003-12|GRIFERIA|7089.55|-2595.33|0.00|7089.55|4494.22|
2003-12|HERRAMIENTAS CON MOTOR|0.00|-4202.34|0.00|0.00|-4202.34|
2003-12|HERRAMIENTAS MANUALES|156.07|0.00|0.00|156.07|156.07|
2003-12|MEDICION|23.62|0.00|0.00|23.62|23.62|
2003-12|OTROS METALES|196.63|0.00|0.00|196.63|196.63|
2003-12|SANITARIOS|4738.46|-2870.50|0.00|4738.46|1867.96|
2003-12|TUBERIA|1055.47|0.00|0.00|1055.47|1055.47|
2003-12|VALVULAS|100.99|0.00|0.00|100.99|100.99|
2004-01|ACCESORIOS PARA TUBERIA|219.74|0.00|0.00|219.74|219.74|
2004-01|ACERO|85.01|0.00|0.00|85.01|85.01|
2004-01|ALMACENAMIENTO|525.87|0.00|0.00|525.87|525.87|
2004-01|ARTICULOS DE FERRETERIA|102.34|0.00|0.00|102.34|102.34|
2004-01|BOMBAS|1613.67|-516.02|0.00|1613.67|1097.65|
2004-01|CERAMICA Y VIDRIO|4585.74|-1341.12|0.00|4585.74|3244.62|
2004-01|COMPLEMENTOS RESIDENCIALES|360.80|0.00|0.00|360.80|360.80|
2004-01|GRIFERIA|1561.20|-159.74|0.00|1561.20|1401.46|
2004-01|HERRAMIENTAS CON MOTOR|300.00|0.00|0.00|300.00|300.00|
2004-01|HERRAMIENTAS MANUALES|1508.10|0.00|0.00|1508.10|1508.10|
2004-01|MOTORES Y GENERADORES|813.55|0.00|0.00|813.55|813.55|
2004-01|SANITARIOS|541.58|0.00|0.00|541.58|541.58|
2004-01|TUBERIA|423.06|0.00|0.00|423.06|423.06|
2004-01|VALVULAS|562.42|0.00|0.00|562.42|562.42|
2004-02|ACCESORIOS PARA TUBERIA|277.97|0.00|0.00|277.97|277.97|
2004-02|ACEITES Y LUBRICANTES|78.18|0.00|0.00|78.18|78.18|
2004-02|ACERO|519.07|0.00|0.00|519.07|519.07|
2004-02|ALMACENAMIENTO|382.30|0.00|0.00|382.30|382.30|
2004-02|ARTICULOS DE FERRETERIA|5.16|0.00|0.00|5.16|5.16|
2004-02|BOMBAS|1767.79|0.00|0.00|1767.79|1767.79|
2004-02|CERAMICA Y VIDRIO|313.00|0.00|0.00|313.00|313.00|
2004-02|COMPLEMENTOS RESIDENCIALES|387.90|0.00|0.00|387.90|387.90|
2004-02|EMPAQUES Y SELLANTES|15.20|0.00|0.00|15.20|15.20|
2004-02|EQUIPOS DE LIMPIEZA|108.71|-108.71|0.00|108.71|0.00|
2004-02|EQUIPOS DE TRANSPORTAR|98.64|0.00|0.00|98.64|98.64|
2004-02|GRIFERIA|2589.82|-775.91|0.00|2589.82|1813.91|
2004-02|HERRAMIENTAS MANUALES|529.55|0.00|0.00|529.55|529.55|
2004-02|MEDICION|21.44|0.00|0.00|21.44|21.44|
2004-02|OTROS METALES|113.48|0.00|0.00|113.48|113.48|
2004-02|PRODUCTOS QUIMICOS|18.55|0.00|0.00|18.55|18.55|
2004-02|SANITARIOS|1316.33|-1145.69|0.00|1316.33|170.64|
2004-02|TUBERIA|202.65|0.00|0.00|202.65|202.65|
2004-02|VALVULAS|709.94|-385.60|0.00|709.94|324.34|
2004-03|ACCESORIOS PARA TUBERIA|73.38|0.00|0.00|73.38|73.38|
2004-03|ACEITES Y LUBRICANTES|77.53|0.00|0.00|77.53|77.53|
2004-03|ACERO|7646.77|-287.85|0.00|7646.77|7358.92|
2004-03|ALMACENAMIENTO|588.65|-170.70|0.00|588.65|417.95|
2004-03|ARTICULOS DE FERRETERIA|741.23|-69.36|0.00|741.23|671.87|
2004-03|BOMBAS|2634.04|-729.37|0.00|2634.04|1904.67|
2004-03|CERAMICA Y VIDRIO|672.73|0.00|0.00|672.73|672.73|
2004-03|COMPLEMENTOS RESIDENCIALES|818.20|-144.58|0.00|818.20|673.62|
2004-03|EMPAQUES Y SELLANTES|7.29|0.00|0.00|7.29|7.29|
2004-03|GRIFERIA|1669.33|-633.66|0.00|1669.33|1035.67|
2004-03|HERRAMIENTAS HIDRAULICAS|139.45|0.00|0.00|139.45|139.45|
2004-03|HERRAMIENTAS MANUALES|2824.86|0.00|-1305.57|1519.29|1519.29|
2004-03|MEDICION|23.41|-12.32|0.00|23.41|11.09|
2004-03|SANITARIOS|2235.13|-677.48|0.00|2235.13|1557.65|
2004-03|SISTEMAS METALICOS|1689.65|-742.08|0.00|1689.65|947.57|
2004-03|TUBERIA|7029.91|-3314.64|0.00|7029.91|3715.27|
2004-03|VALVULAS|102.71|-91.44|0.00|102.71|11.27|
2004-04|ACCESORIOS PARA TUBERIA|1282.34|-11.09|0.00|1282.34|1271.25|
2004-04|ACEITES Y LUBRICANTES|23.47|0.00|0.00|23.47|23.47|
2004-04|ACERO|19070.10|-2223.06|-3413.63|15656.47|13433.41|
2004-04|ALMACENAMIENTO|839.02|0.00|0.00|839.02|839.02|
2004-04|ARTICULOS DE FERRETERIA|46.94|0.00|0.00|46.94|46.94|
2004-04|BOMBAS|2537.80|-487.32|0.00|2537.80|2050.48|
2004-04|CERAMICA Y VIDRIO|86.74|0.00|0.00|86.74|86.74|
2004-04|COMPLEMENTOS RESIDENCIALES|337.33|0.00|0.00|337.33|337.33|
2004-04|EMPAQUES Y SELLANTES|27.95|0.00|-4.25|23.70|23.70|
2004-04|EQUIPOS DE SOLDAR|50.52|0.00|0.00|50.52|50.52|
2004-04|GRIFERIA|3747.53|0.00|-38.51|3709.02|3709.02|
2004-04|HERRAMIENTAS MANUALES|15.48|0.00|-1.33|14.15|14.15|
2004-04|MEDICION|185.91|0.00|0.00|185.91|185.91|
2004-04|PRODUCTOS QUIMICOS|28.98|0.00|0.00|28.98|28.98|
2004-04|SANITARIOS|1765.16|0.00|0.00|1765.16|1765.16|
2004-04|TUBERIA|729.72|-39.13|0.00|729.72|690.59|
2004-04|VALVULAS|337.31|-56.59|0.00|337.31|280.72|
2004-05|ACCESORIOS PARA TUBERIA|491.23|-272.65|0.00|491.23|218.58|
2004-05|ACEITES Y LUBRICANTES|40.36|0.00|0.00|40.36|40.36|
2004-05|ACERO|7863.90|-265.12|0.00|7863.90|7598.78|
2004-05|ARTICULOS DE FERRETERIA|152.92|-50.72|0.00|152.92|102.20|
2004-05|BOMBAS|232.18|-34.36|0.00|232.18|197.82|
2004-05|CERAMICA Y VIDRIO|6049.40|-69.45|0.00|6049.40|5979.95|
2004-05|EMPAQUES Y SELLANTES|14.58|0.00|0.00|14.58|14.58|
2004-05|EQUIPOS DE CONSTRUCCION|5674.88|0.00|0.00|5674.88|5674.88|
2004-05|EQUIPOS DE SOLDAR|10.75|0.00|0.00|10.75|10.75|
2004-05|GRIFERIA|4543.30|-1517.55|0.00|4543.30|3025.75|
2004-05|HERRAMIENTAS MANUALES|764.82|-453.14|0.00|764.82|311.68|
2004-05|SANITARIOS|623.19|-263.14|0.00|623.19|360.05|
2004-05|TUBERIA|23.00|-22.45|0.00|23.00|0.55|
2004-05|VALVULAS|444.46|-206.24|0.00|444.46|238.22|
2004-05|VENTILACION|890.56|0.00|0.00|890.56|890.56|
2004-06|ACCESORIOS PARA TUBERIA|539.03|-54.32|0.00|539.03|484.71|
2004-06|ACEITES Y LUBRICANTES|26.44|0.00|0.00|26.44|26.44|
2004-06|ACERO|7155.84|0.00|0.00|7155.84|7155.84|
2004-06|ALMACENAMIENTO|692.94|-187.77|0.00|692.94|505.17|
2004-06|ARTICULOS DE FERRETERIA|49.00|0.00|0.00|49.00|49.00|
2004-06|BOMBAS|2327.86|-908.92|0.00|2327.86|1418.94|
2004-06|CERAMICA Y VIDRIO|3027.15|-402.00|0.00|3027.15|2625.15|
2004-06|COMPLEMENTOS RESIDENCIALES|18.96|0.00|0.00|18.96|18.96|
2004-06|EMPAQUES Y SELLANTES|13.74|0.00|0.00|13.74|13.74|
2004-06|EQUIPOS DE TRANSPORTAR|4284.00|-4284.00|0.00|4284.00|0.00|
2004-06|GRIFERIA|2399.36|-1368.61|-118.16|2281.20|912.59|
2004-06|HERRAMIENTAS CON MOTOR|40.00|0.00|0.00|40.00|40.00|
2004-06|HERRAMIENTAS MANUALES|209.66|0.00|0.00|209.66|209.66|
2004-06|MEDICION|12.32|-12.32|0.00|12.32|0.00|
2004-06|MOTORES Y GENERADORES|994.50|0.00|0.00|994.50|994.50|
2004-06|SANITARIOS|3774.06|-1757.09|-16.64|3757.42|2000.33|
2004-06|TUBERIA|48.11|0.00|0.00|48.11|48.11|
2004-06|VALVULAS|79.83|-22.46|0.00|79.83|57.37|
2004-07|ACCESORIOS PARA TUBERIA|981.08|-69.20|0.00|981.08|911.88|
2004-07|ACEITES Y LUBRICANTES|13.92|0.00|0.00|13.92|13.92|
2004-07|ACERO|2876.19|0.00|-620.51|2255.68|2255.68|
2004-07|ALMACENAMIENTO|956.41|-325.43|-215.99|740.42|414.99|
2004-07|ARTICULOS DE FERRETERIA|445.20|0.00|-62.73|382.47|382.47|
2004-07|BOMBAS|7168.37|-310.13|0.00|7168.37|6858.24|
2004-07|CERAMICA Y VIDRIO|3755.31|-545.40|0.00|3755.31|3209.91|
2004-07|COMPLEMENTOS RESIDENCIALES|135.00|0.00|0.00|135.00|135.00|
2004-07|EMPAQUES Y SELLANTES|63.00|-0.38|0.00|63.00|62.62|
2004-07|GRIFERIA|6347.47|-444.90|-30.24|6317.23|5872.33|
2004-07|HERRAMIENTAS HIDRAULICAS|125.50|0.00|0.00|125.50|125.50|
2004-07|HERRAMIENTAS MANUALES|91.22|0.00|0.00|91.22|91.22|
2004-07|MEDICION|105.30|0.00|0.00|105.30|105.30|
2004-07|MOTORES Y GENERADORES|335.40|0.00|0.00|335.40|335.40|
2004-07|SANITARIOS|2923.77|-32.50|0.00|2923.77|2891.27|
2004-07|TUBERIA|4741.93|0.00|0.00|4741.93|4741.93|
2004-07|VALVULAS|700.06|-32.52|0.00|700.06|667.54|
2004-08|ACCESORIOS PARA TUBERIA|1387.05|-645.76|0.00|1387.05|741.29|
2004-08|ACEITES Y LUBRICANTES|13.22|0.00|0.00|13.22|13.22|
2004-08|ACERO|2959.85|-322.09|0.00|2959.85|2637.76|
2004-08|ARTICULOS DE FERRETERIA|137.75|-55.16|0.00|137.75|82.59|
2004-08|BOMBAS|7059.15|-6345.74|0.00|7059.15|713.41|
2004-08|CERAMICA Y VIDRIO|737.96|-620.36|0.00|737.96|117.60|
2004-08|EMPAQUES Y SELLANTES|0.38|-0.38|0.00|0.38|0.00|
2004-08|EQUIPOS DE CONSTRUCCION|1826.29|0.00|0.00|1826.29|1826.29|
2004-08|EQUIPOS DE SOLDAR|172.22|0.00|0.00|172.22|172.22|
2004-08|GRIFERIA|4819.70|-2069.74|0.00|4819.70|2749.96|
2004-08|HERRAMIENTAS MANUALES|413.58|0.00|0.00|413.58|413.58|
2004-08|MEDICION|785.71|-268.42|0.00|785.71|517.29|
2004-08|OTROS METALES|38.77|0.00|0.00|38.77|38.77|
2004-08|SANITARIOS|4954.64|-1364.24|0.00|4954.64|3590.40|
2004-08|TUBERIA|5192.20|-4581.02|0.00|5192.20|611.18|
2004-08|VALVULAS|893.76|-669.80|0.00|893.76|223.96|
2004-09|ACCESORIOS PARA TUBERIA|641.03|-629.63|0.00|641.03|11.40|
2004-09|ACEITES Y LUBRICANTES|64.73|0.00|0.00|64.73|64.73|
2004-09|ACERO|737.58|-99.26|0.00|737.58|638.32|
2004-09|ARTICULOS DE FERRETERIA|1477.21|0.00|0.00|1477.21|1477.21|
2004-09|BOMBAS|1165.21|-57.96|0.00|1165.21|1107.25|
2004-09|CERAMICA Y VIDRIO|294.28|0.00|0.00|294.28|294.28|
2004-09|EMPAQUES Y SELLANTES|16.43|0.00|0.00|16.43|16.43|
2004-09|EQUIPOS DE SOLDAR|45.98|0.00|0.00|45.98|45.98|
2004-09|GRIFERIA|1561.30|-121.80|0.00|1561.30|1439.50|
2004-09|MEDICION|768.33|-120.91|0.00|768.33|647.42|
2004-09|MOTORES Y GENERADORES|430.94|0.00|0.00|430.94|430.94|
