1,3,2012,04,10,30
1,3,2012,04,11,35
1,3,2012,04,12,40
1,3,2012,04,13,45
1,3,2012,04,14,45
1,3,2012,04,15,45
1,3,2012,04,16,50
1,3,2012,04,17,55
1,3,2012,04,18,60
1,3,2012,04,19,65
1,3,2012,04,20,70
1,3,2012,04,21,70
1,3,2012,04,22,70
1,3,2012,04,23,75
1,3,2012,04,24,80
1,3,2012,04,25,85
1,3,2012,04,26,90
1,3,2012,04,27,95
1,3,2012,04,28,95
1,3,2012,04,29,95
1,3,2012,04,30,100
1,3,2012,05,1,0
1,3,2012,05,2,5
1,3,2012,05,3,10
1,3,2012,05,4,14
1,3,2012,05,5,14
1,3,2012,05,6,14
1,3,2012,05,7,19
1,3,2012,05,8,24
1,3,2012,05,9,29
1,3,2012,05,10,33
1,3,2012,05,11,38
1,3,2012,05,12,38
1,3,2012,05,13,38
1,3,2012,05,14,43
1,3,2012,05,15,48
1,3,2012,05,16,52
1,3,2012,05,17,57
1,3,2012,05,18,62
1,3,2012,05,19,62
1,3,2012,05,20,62
1,3,2012,05,21,67
1,3,2012,05,22,71
1,3,2012,05,23,76
1,3,2012,05,24,81
1,3,2012,05,25,81
1,3,2012,05,26,81
1,3,2012,05,27,81
1,3,2012,05,28,86
1,3,2012,05,29,90
1,3,2012,05,30,95
1,3,2012,05,31,100
1,3,2012,06,1,5
1,3,2012,06,2,5
1,3,2012,06,3,5
1,3,2012,06,4,10
1,3,2012,06,5,14
1,3,2012,06,6,19
1,3,2012,06,7,24
1,3,2012,06,8,29
1,3,2012,06,9,29
1,3,2012,06,10,29
1,3,2012,06,11,33
1,3,2012,06,12,38
1,3,2012,06,13,43
1,3,2012,06,14,48
1,3,2012,06,15,52
1,3,2012,06,16,52
1,3,2012,06,17,52
1,3,2012,06,18,57
1,3,2012,06,19,62
1,3,2012,06,20,67
1,3,2012,06,21,71
1,3,2012,06,22,76
1,3,2012,06,23,76
1,3,2012,06,24,76
1,3,2012,06,25,81
1,3,2012,06,26,86
1,3,2012,06,27,90
1,3,2012,06,28,95
1,3,2012,06,29,100
1,3,2012,06,30,100
1,3,2012,07,1,0
1,3,2012,07,2,5
1,3,2012,07,3,9
1,3,2012,07,4,14
1,3,2012,07,5,18
1,3,2012,07,6,23
1,3,2012,07,7,23
1,3,2012,07,8,23
1,3,2012,07,9,27
1,3,2012,07,10,32
1,3,2012,07,11,36
1,3,2012,07,12,41
1,3,2012,07,13,45
1,3,2012,07,14,45
1,3,2012,07,15,45
1,3,2012,07,16,50
1,3,2012,07,17,55
1,3,2012,07,18,59
1,3,2012,07,19,64
1,3,2012,07,20,68
1,3,2012,07,21,68
1,3,2012,07,22,68
1,3,2012,07,23,73
1,3,2012,07,24,77
1,3,2012,07,25,82
1,3,2012,07,26,86
1,3,2012,07,27,91
1,3,2012,07,28,91
1,3,2012,07,29,91
1,3,2012,07,30,95
1,3,2012,07,31,100
1,3,2012,08,1,5
1,3,2012,08,2,9
1,3,2012,08,3,14
1,3,2012,08,4,14
1,3,2012,08,5,14
1,3,2012,08,6,18
1,3,2012,08,7,23
1,3,2012,08,8,27
1,3,2012,08,9,32
1,3,2012,08,10,32
1,3,2012,08,11,32
1,3,2012,08,12,32
1,3,2012,08,13,36
1,3,2012,08,14,41
1,3,2012,08,15,45
1,3,2012,08,16,50
1,3,2012,08,17,55
1,3,2012,08,18,55
1,3,2012,08,19,55
1,3,2012,08,20,59
1,3,2012,08,21,64
1,3,2012,08,22,68
1,3,2012,08,23,73
1,3,2012,08,24,77
1,3,2012,08,25,77
1,3,2012,08,26,77
1,3,2012,08,27,82
1,3,2012,08,28,86
1,3,2012,08,29,91
1,3,2012,08,30,95
1,3,2012,08,31,100
1,3,2012,09,1,0
1,3,2012,09,2,0
1,3,2012,09,3,5
1,3,2012,09,4,10
1,3,2012,09,5,15
1,3,2012,09,6,20
1,3,2012,09,7,25
1,3,2012,09,8,25
1,3,2012,09,9,25
1,3,2012,09,10,30
1,3,2012,09,11,35
1,3,2012,09,12,40
1,3,2012,09,13,45
1,3,2012,09,14,50
1,3,2012,09,15,50
1,3,2012,09,16,50
1,3,2012,09,17,55
1,3,2012,09,18,60
1,3,2012,09,19,65
1,3,2012,09,20,70
1,3,2012,09,21,75
1,3,2012,09,22,75
1,3,2012,09,23,75
1,3,2012,09,24,80
1,3,2012,09,25,85
1,3,2012,09,26,90
1,3,2012,09,27,95
1,3,2012,09,28,100
1,3,2012,09,29,100
1,3,2012,09,30,100
1,3,2012,10,1,4
1,3,2012,10,2,9
1,3,2012,10,3,13
1,3,2012,10,4,17
1,3,2012,10,5,22
1,3,2012,10,6,22
1,3,2012,10,7,22
1,3,2012,10,8,26
1,3,2012,10,9,30
1,3,2012,10,10,35
1,3,2012,10,11,39
1,3,2012,10,12,43
1,3,2012,10,13,43
1,3,2012,10,14,43
1,3,2012,10,15,48
1,3,2012,10,16,52
1,3,2012,10,17,57
1,3,2012,10,18,61
1,3,2012,10,19,65
1,3,2012,10,20,65
1,3,2012,10,21,65
1,3,2012,10,22,70
1,3,2012,10,23,74
1,3,2012,10,24,78
1,3,2012,10,25,83
1,3,2012,10,26,87
1,3,2012,10,27,87
1,3,2012,10,28,87
1,3,2012,10,29,91
1,3,2012,10,30,96
1,3,2012,10,31,100
1,3,2012,11,1,5
1,3,2012,11,2,5
1,3,2012,11,3,5
1,3,2012,11,4,5
1,3,2012,11,5,10
1,3,2012,11,6,14
1,3,2012,11,7,19
1,3,2012,11,8,24
1,3,2012,11,9,29
1,3,2012,11,10,29
1,3,2012,11,11,29
1,3,2012,11,12,33
1,3,2012,11,13,38
1,3,2012,11,14,43
1,3,2012,11,15,48
1,3,2012,11,16,52
1,3,2012,11,17,52
1,3,2012,11,18,52
1,3,2012,11,19,57
1,3,2012,11,20,62
1,3,2012,11,21,67
1,3,2012,11,22,71
1,3,2012,11,23,76
1,3,2012,11,24,76
1,3,2012,11,25,76
1,3,2012,11,26,81
1,3,2012,11,27,86
1,3,2012,11,28,90
1,3,2012,11,29,95
1,3,2012,11,30,100
1,3,2012,12,1,0
1,3,2012,12,2,0
1,3,2012,12,3,5
1,3,2012,12,4,11
1,3,2012,12,5,26
1,3,2012,12,6,26
1,3,2012,12,7,32
1,3,2012,12,8,32
1,3,2012,12,9,32
1,3,2012,12,10,37
1,3,2012,12,11,42
1,3,2012,12,12,47
1,3,2012,12,13,53
1,3,2012,12,14,58
1,3,2012,12,15,58
1,3,2012,12,16,58
1,3,2012,12,17,63
1,3,2012,12,18,68
1,3,2012,12,19,74
1,3,2012,12,20,79
1,3,2012,12,21,84
1,3,2012,12,22,84
1,3,2012,12,23,84
1,3,2012,12,24,84
1,3,2012,12,25,84
1,3,2012,12,26,89
1,3,2012,12,27,95
1,3,2012,12,28,100
1,3,2012,12,29,100
1,3,2012,12,30,100
1,3,2012,12,31,100
1,1,2012,01,1,0
1,1,2012,01,2,0
1,1,2012,01,3,5
1,1,2012,01,4,10
1,1,2012,01,5,14
1,1,2012,01,6,19
1,1,2012,01,7,19
1,1,2012,01,8,19
1,1,2012,01,9,24
1,1,2012,01,10,29
1,1,2012,01,11,33
1,1,2012,01,12,38
1,1,2012,01,13,43
1,1,2012,01,14,43
1,1,2012,01,15,43
1,1,2012,01,16,48
1,1,2012,01,17,52
1,1,2012,01,18,57
1,1,2012,01,19,62
1,1,2012,01,20,67
1,1,2012,01,21,67
1,1,2012,01,22,67
1,1,2012,01,23,71
1,1,2012,01,24,76
1,1,2012,01,25,81
1,1,2012,01,26,86
1,1,2012,01,27,90
1,1,2012,01,28,90
1,1,2012,01,29,90
1,1,2012,01,30,95
1,1,2012,01,31,100
1,1,2012,02,1,5
1,1,2012,02,2,11
1,1,2012,02,3,16
1,1,2012,02,4,16
1,1,2012,02,5,16
1,1,2012,02,6,21
1,1,2012,02,7,26
1,1,2012,02,8,32
1,1,2012,02,9,37
1,1,2012,02,10,42
1,1,2012,02,11,42
1,1,2012,02,12,42
1,1,2012,02,13,47
1,1,2012,02,14,53
1,1,2012,02,15,58
1,1,2012,02,16,63
1,1,2012,02,17,68
1,1,2012,02,18,68
1,1,2012,02,19,68
1,1,2012,02,20,68
1,1,2012,02,21,68
1,1,2012,02,22,74
1,1,2012,02,23,79
1,1,2012,02,24,84
1,1,2012,02,25,84
1,1,2012,02,26,84
1,1,2012,02,27,89
1,1,2012,02,28,95
1,1,2012,02,29,100
1,1,2012,03,1,4
1,1,2012,03,2,8
1,1,2012,03,3,8
1,1,2012,03,4,8
1,1,2012,03,5,21
1,1,2012,03,6,25
1,1,2012,03,7,29
1,1,2012,03,8,33
1,1,2012,03,9,38
1,1,2012,03,10,38
1,1,2012,03,11,38
1,1,2012,03,12,42
1,1,2012,03,13,46
1,1,2012,03,14,50
1,1,2012,03,15,54
1,1,2012,03,16,58
1,1,2012,03,17,58
1,1,2012,03,18,58
1,1,2012,03,19,63
1,1,2012,03,20,67
1,1,2012,03,21,71
1,1,2012,03,22,75
1,1,2012,03,23,79
1,1,2012,03,24,79
1,1,2012,03,25,79
1,1,2012,03,26,83
1,1,2012,03,27,88
1,1,2012,03,28,92
1,1,2012,03,29,96
1,1,2012,03,30,100
1,1,2012,03,31,100
1,1,2012,04,1,0
1,1,2012,04,2,5
1,1,2012,04,3,10
1,1,2012,04,4,15
1,1,2012,04,5,20
1,1,2012,04,6,20
1,1,2012,04,7,20
1,1,2012,04,8,20
1,1,2012,04,9,25
1,1,2012,04,10,30
1,1,2012,04,11,35
1,1,2012,04,12,40
1,1,2012,04,13,45
1,1,2012,04,14,45
1,1,2012,04,15,45
1,1,2012,04,16,50
1,1,2012,04,17,55
1,1,2012,04,18,60
1,1,2012,04,19,65
1,1,2012,04,20,70
1,1,2012,04,21,70
1,1,2012,04,22,70
1,1,2012,04,23,75
1,1,2012,04,24,80
1,1,2012,04,25,85
1,1,2012,04,26,90
1,1,2012,04,27,95
1,1,2012,04,28,95
1,1,2012,04,29,95
1,1,2012,04,30,100
1,1,2012,05,1,0
1,1,2012,05,2,5
1,1,2012,05,3,10
1,1,2012,05,4,14
1,1,2012,05,5,14
1,1,2012,05,6,14
1,1,2012,05,7,19
1,1,2012,05,8,24
1,1,2012,05,9,29
1,1,2012,05,10,33
1,1,2012,05,11,38
1,1,2012,05,12,38
1,1,2012,05,13,38
1,1,2012,05,14,43
1,1,2012,05,15,48
1,1,2012,05,16,52
1,1,2012,05,17,57
1,1,2012,05,18,62
1,1,2012,05,19,62
1,1,2012,05,20,62
1,1,2012,05,21,67
1,1,2012,05,22,71
1,1,2012,05,23,76
1,1,2012,05,24,81
1,1,2012,05,25,81
1,1,2012,05,26,81
1,1,2012,05,27,81
1,1,2012,05,28,86
1,1,2012,05,29,90
1,1,2012,05,30,95
1,1,2012,05,31,100
1,1,2012,06,1,5
1,1,2012,06,2,5
1,1,2012,06,3,5
1,1,2012,06,4,10
1,1,2012,06,5,14
1,1,2012,06,6,19
1,1,2012,06,7,24
1,1,2012,06,8,29
1,1,2012,06,9,29
1,1,2012,06,10,29
1,1,2012,06,11,33
1,1,2012,06,12,38
1,1,2012,06,13,43
1,1,2012,06,14,48
1,1,2012,06,15,52
1,1,2012,06,16,52
1,1,2012,06,17,52
1,1,2012,06,18,57
1,1,2012,06,19,62
1,1,2012,06,20,67
1,1,2012,06,21,71
1,1,2012,06,22,76
1,1,2012,06,23,76
1,1,2012,06,24,76
1,1,2012,06,25,81
1,1,2012,06,26,86
1,1,2012,06,27,90
1,1,2012,06,28,95
1,1,2012,06,29,100
1,1,2012,06,30,100
1,1,2012,07,1,0
1,1,2012,07,2,5
1,1,2012,07,3,9
1,1,2012,07,4,14
1,1,2012,07,5,18
1,1,2012,07,6,23
1,1,2012,07,7,23
1,1,2012,07,8,23
1,1,2012,07,9,27
1,1,2012,07,10,32
1,1,2012,07,11,36
1,1,2012,07,12,41
1,1,2012,07,13,45
1,1,2012,07,14,45
1,1,2012,07,15,45
1,1,2012,07,16,50
1,1,2012,07,17,55
1,1,2012,07,18,59
1,1,2012,07,19,64
1,1,2012,07,20,68
1,1,2012,07,21,68
1,1,2012,07,22,68
1,1,2012,07,23,73
1,1,2012,07,24,77
1,1,2012,07,25,82
1,1,2012,07,26,86
1,1,2012,07,27,91
1,1,2012,07,28,91
1,1,2012,07,29,91
1,1,2012,07,30,95
1,1,2012,07,31,100
1,1,2012,08,1,5
1,1,2012,08,2,9
1,1,2012,08,3,14
1,1,2012,08,4,14
1,1,2012,08,5,14
1,1,2012,08,6,18
1,1,2012,08,7,23
1,1,2012,08,8,27
1,1,2012,08,9,32
1,1,2012,08,10,32
1,1,2012,08,11,32
1,1,2012,08,12,32
1,1,2012,08,13,36
1,1,2012,08,14,41
1,1,2012,08,15,45
1,1,2012,08,16,50
1,1,2012,08,17,55
1,1,2012,08,18,55
1,1,2012,08,19,55
1,1,2012,08,20,59
1,1,2012,08,21,64
1,1,2012,08,22,68
1,1,2012,08,23,73
1,1,2012,08,24,77
1,1,2012,08,25,77
1,1,2012,08,26,77
1,1,2012,08,27,82
1,1,2012,08,28,86
1,1,2012,08,29,91
1,1,2012,08,30,95
1,1,2012,08,31,100
1,1,2012,09,1,0
1,1,2012,09,2,0
1,1,2012,09,3,5
1,1,2012,09,4,10
1,1,2012,09,5,15
1,1,2012,09,6,20
1,1,2012,09,7,25
1,1,2012,09,8,25
1,1,2012,09,9,25
1,1,2012,09,10,30
1,1,2012,09,11,35
1,1,2012,09,12,40
1,1,2012,09,13,45
1,1,2012,09,14,50
1,1,2012,09,15,50
1,1,2012,09,16,50
1,1,2012,09,17,55
1,1,2012,09,18,60
1,1,2012,09,19,65
1,1,2012,09,20,70
1,1,2012,09,21,75
1,1,2012,09,22,75
1,1,2012,09,23,75
1,1,2012,09,24,80
1,1,2012,09,25,85
1,1,2012,09,26,90
1,1,2012,09,27,95
1,1,2012,09,28,100
1,1,2012,09,29,100
1,1,2012,09,30,100
1,1,2012,10,1,4
1,1,2012,10,2,9
1,1,2012,10,3,13
1,1,2012,10,4,17
1,1,2012,10,5,22
1,1,2012,10,6,22
1,1,2012,10,7,22
1,1,2012,10,8,26
1,1,2012,10,9,30
1,1,2012,10,10,35
1,1,2012,10,11,39
1,1,2012,10,12,43
1,1,2012,10,13,43
1,1,2012,10,14,43
1,1,2012,10,15,48
1,1,2012,10,16,52
1,1,2012,10,17,57
1,1,2012,10,18,61
1,1,2012,10,19,65
1,1,2012,10,20,65
1,1,2012,10,21,65
1,1,2012,10,22,70
1,1,2012,10,23,74
1,1,2012,10,24,78
1,1,2012,10,25,83
1,1,2012,10,26,87
1,1,2012,10,27,87
1,1,2012,10,28,87
1,1,2012,10,29,91
1,1,2012,10,30,96
1,1,2012,10,31,100
1,1,2012,11,1,5
1,1,2012,11,2,5
1,1,2012,11,3,5
1,1,2012,11,4,5
1,1,2012,11,5,10
1,1,2012,11,6,14
1,1,2012,11,7,19
1,1,2012,11,8,24
1,1,2012,11,9,29
1,1,2012,11,10,29
1,1,2012,11,11,29
1,1,2012,11,12,33
1,1,2012,11,13,38
1,1,2012,11,14,43
1,1,2012,11,15,48
1,1,2012,11,16,52
1,1,2012,11,17,52
1,1,2012,11,18,52
1,1,2012,11,19,57
1,1,2012,11,20,62
1,1,2012,11,21,67
1,1,2012,11,22,71
1,1,2012,11,23,76
1,1,2012,11,24,76
1,1,2012,11,25,76
1,1,2012,11,26,81
1,1,2012,11,27,86
1,1,2012,11,28,90
1,1,2012,11,29,95
1,1,2012,11,30,100
1,1,2012,12,1,0
1,1,2012,12,2,0
1,1,2012,12,3,5
1,1,2012,12,4,11
1,1,2012,12,5,26
1,1,2012,12,6,26
1,1,2012,12,7,32
1,1,2012,12,8,32
1,1,2012,12,9,32
1,1,2012,12,10,37
1,1,2012,12,11,42
1,1,2012,12,12,47
1,1,2012,12,13,53
1,1,2012,12,14,58
1,1,2012,12,15,58
1,1,2012,12,16,58
1,1,2012,12,17,63
1,1,2012,12,18,68
1,1,2012,12,19,74
1,1,2012,12,20,79
1,1,2012,12,21,84
1,1,2012,12,22,84
1,1,2012,12,23,84
1,1,2012,12,24,84
1,1,2012,12,25,84
1,1,2012,12,26,89
1,1,2012,12,27,95
1,1,2012,12,28,100
1,1,2012,12,29,100
1,1,2012,12,30,100
1,1,2012,12,31,100
1,4,2012,01,1,0
1,4,2012,01,2,0
1,4,2012,01,3,5
1,4,2012,01,4,10
1,4,2012,01,5,14
1,4,2012,01,6,19
1,4,2012,01,7,19
1,4,2012,01,8,19
1,4,2012,01,9,24
1,4,2012,01,10,29
1,4,2012,01,11,33
1,4,2012,01,12,38
1,4,2012,01,13,43
1,4,2012,01,14,43
1,4,2012,01,15,43
1,4,2012,01,16,48
1,4,2012,01,17,52
1,4,2012,01,18,57
1,4,2012,01,19,62
1,4,2012,01,20,67
1,4,2012,01,21,67
1,4,2012,01,22,67
1,4,2012,01,23,71
1,4,2012,01,24,76
1,4,2012,01,25,81
1,4,2012,01,26,86
1,4,2012,01,27,90
1,4,2012,01,28,90
1,4,2012,01,29,90
1,4,2012,01,30,95
1,4,2012,01,31,100
1,4,2012,02,1,5
1,4,2012,02,2,11
1,4,2012,02,3,16
1,4,2012,02,4,16
1,4,2012,02,5,16
1,4,2012,02,6,21
1,4,2012,02,7,26
1,4,2012,02,8,32
1,4,2012,02,9,37
1,4,2012,02,10,42
1,4,2012,02,11,42
1,4,2012,02,12,42
1,4,2012,02,13,47
1,4,2012,02,14,53
1,4,2012,02,15,58
1,4,2012,02,16,63
1,4,2012,02,17,68
1,4,2012,02,18,68
1,4,2012,02,19,68
1,4,2012,02,20,68
1,4,2012,02,21,68
1,4,2012,02,22,74
1,4,2012,02,23,79
1,4,2012,02,24,84
1,4,2012,02,25,84
1,4,2012,02,26,84
1,4,2012,02,27,89
1,4,2012,02,28,95
1,4,2012,02,29,100
1,4,2012,03,1,4
1,4,2012,03,2,8
1,4,2012,03,3,8
1,4,2012,03,4,8
1,4,2012,03,5,21
1,4,2012,03,6,25
1,4,2012,03,7,29
1,4,2012,03,8,33
1,4,2012,03,9,38
1,4,2012,03,10,38
1,4,2012,03,11,38
1,4,2012,03,12,42
1,4,2012,03,13,46
1,4,2012,03,14,50
1,4,2012,03,15,54
1,4,2012,03,16,58
1,4,2012,03,17,58
1,4,2012,03,18,58
1,4,2012,03,19,63
1,4,2012,03,20,67
1,4,2012,03,21,71
1,4,2012,03,22,75
1,4,2012,03,23,79
1,4,2012,03,24,79
1,4,2012,03,25,79
1,4,2012,03,26,83
1,4,2012,03,27,88
1,4,2012,03,28,92
1,4,2012,03,29,96
1,4,2012,03,30,100
1,4,2012,03,31,100
1,4,2012,04,1,0
1,4,2012,04,2,5
1,4,2012,04,3,10
1,4,2012,04,4,15
1,4,2012,04,5,20
1,4,2012,04,6,20
1,4,2012,04,7,20
1,4,2012,04,8,20
1,4,2012,04,9,25
1,4,2012,04,10,30
1,4,2012,04,11,35
1,4,2012,04,12,40
1,4,2012,04,13,45
1,4,2012,04,14,45
1,4,2012,04,15,45
1,4,2012,04,16,50
1,4,2012,04,17,55
1,4,2012,04,18,60
1,4,2012,04,19,65
1,4,2012,04,20,70
1,4,2012,04,21,70
1,4,2012,04,22,70
1,4,2012,04,23,75
1,4,2012,04,24,80
1,4,2012,04,25,85
1,4,2012,04,26,90
1,4,2012,04,27,95
1,4,2012,04,28,95
1,4,2012,04,29,95
1,4,2012,04,30,100
1,4,2012,05,1,0
1,4,2012,05,2,5
1,4,2012,05,3,10
1,4,2012,05,4,14
1,4,2012,05,5,14
1,4,2012,05,6,14
1,4,2012,05,7,19
1,4,2012,05,8,24
1,4,2012,05,9,29
1,4,2012,05,10,33
1,4,2012,05,11,38
1,4,2012,05,12,38
1,4,2012,05,13,38
1,4,2012,05,14,43
1,4,2012,05,15,48
1,4,2012,05,16,52
1,4,2012,05,17,57
1,4,2012,05,18,62
1,4,2012,05,19,62
1,4,2012,05,20,62
1,4,2012,05,21,67
1,4,2012,05,22,71
1,4,2012,05,23,76
1,4,2012,05,24,81
1,4,2012,05,25,81
1,4,2012,05,26,81
1,4,2012,05,27,81
1,4,2012,05,28,86
1,4,2012,05,29,90
1,4,2012,05,30,95
1,4,2012,05,31,100
1,4,2012,06,1,5
1,4,2012,06,2,5
1,4,2012,06,3,5
1,4,2012,06,4,10
1,4,2012,06,5,14
1,4,2012,06,6,19
1,4,2012,06,7,24
1,4,2012,06,8,29
1,4,2012,06,9,29
1,4,2012,06,10,29
1,4,2012,06,11,33
1,4,2012,06,12,38
1,4,2012,06,13,43
1,4,2012,06,14,48
1,4,2012,06,15,52
1,4,2012,06,16,52
1,4,2012,06,17,52
1,4,2012,06,18,57
1,4,2012,06,19,62
1,4,2012,06,20,67
1,4,2012,06,21,71
1,4,2012,06,22,76
1,4,2012,06,23,76
1,4,2012,06,24,76
1,4,2012,06,25,81
1,4,2012,06,26,86
1,4,2012,06,27,90
1,4,2012,06,28,95
1,4,2012,06,29,100
1,4,2012,06,30,100
1,4,2012,07,1,0
1,4,2012,07,2,5
1,4,2012,07,3,9
1,4,2012,07,4,14
1,4,2012,07,5,18
1,4,2012,07,6,23
1,4,2012,07,7,23
1,4,2012,07,8,23
1,4,2012,07,9,27
1,4,2012,07,10,32
1,4,2012,07,11,36
1,4,2012,07,12,41
1,4,2012,07,13,45
1,4,2012,07,14,45
1,4,2012,07,15,45
1,4,2012,07,16,50
1,4,2012,07,17,55
1,4,2012,07,18,59
1,4,2012,07,19,64
1,4,2012,07,20,68
1,4,2012,07,21,68
1,4,2012,07,22,68
1,4,2012,07,23,73
1,4,2012,07,24,77
1,4,2012,07,25,82
1,4,2012,07,26,86
1,4,2012,07,27,91
1,4,2012,07,28,91
1,4,2012,07,29,91
1,4,2012,07,30,95
1,4,2012,07,31,100
1,4,2012,08,1,5
1,4,2012,08,2,9
1,4,2012,08,3,14
1,4,2012,08,4,14
1,4,2012,08,5,14
1,4,2012,08,6,18
1,4,2012,08,7,23
1,4,2012,08,8,27
1,4,2012,08,9,32
1,4,2012,08,10,32
1,4,2012,08,11,32
1,4,2012,08,12,32
1,4,2012,08,13,36
1,4,2012,08,14,41
1,4,2012,08,15,45
1,4,2012,08,16,50
1,4,2012,08,17,55
1,4,2012,08,18,55
1,4,2012,08,19,55
1,4,2012,08,20,59
1,4,2012,08,21,64
1,4,2012,08,22,68
1,4,2012,08,23,73
1,4,2012,08,24,77
1,4,2012,08,25,77
1,4,2012,08,26,77
1,4,2012,08,27,82
1,4,2012,08,28,86
1,4,2012,08,29,91
1,4,2012,08,30,95
1,4,2012,08,31,100
1,4,2012,09,1,0
1,4,2012,09,2,0
1,4,2012,09,3,5
1,4,2012,09,4,10
1,4,2012,09,5,15
1,4,2012,09,6,20
1,4,2012,09,7,25
1,4,2012,09,8,25
1,4,2012,09,9,25
1,4,2012,09,10,30
1,4,2012,09,11,35
1,4,2012,09,12,40
1,4,2012,09,13,45
1,4,2012,09,14,50
1,4,2012,09,15,50
1,4,2012,09,16,50
1,4,2012,09,17,55
1,4,2012,09,18,60
1,4,2012,09,19,65
1,4,2012,09,20,70
1,4,2012,09,21,75
1,4,2012,09,22,75
1,4,2012,09,23,75
1,4,2012,09,24,80
1,4,2012,09,25,85
1,4,2012,09,26,90
1,4,2012,09,27,95
1,4,2012,09,28,100
1,4,2012,09,29,100
1,4,2012,09,30,100
1,4,2012,10,1,4
1,4,2012,10,2,9
1,4,2012,10,3,13
1,4,2012,10,4,17
1,4,2012,10,5,22
1,4,2012,10,6,22
1,4,2012,10,7,22
1,4,2012,10,8,26
1,4,2012,10,9,30
1,4,2012,10,10,35
1,4,2012,10,11,39
1,4,2012,10,12,43
1,4,2012,10,13,43
1,4,2012,10,14,43
1,4,2012,10,15,48
1,4,2012,10,16,52
1,4,2012,10,17,57
1,4,2012,10,18,61
1,4,2012,10,19,65
1,4,2012,10,20,65
1,4,2012,10,21,65
1,4,2012,10,22,70
1,4,2012,10,23,74
1,4,2012,10,24,78
1,4,2012,10,25,83
1,4,2012,10,26,87
1,4,2012,10,27,87
1,4,2012,10,28,87
1,4,2012,10,29,91
1,4,2012,10,30,96
1,4,2012,10,31,100
1,4,2012,11,1,5
1,4,2012,11,2,5
1,4,2012,11,3,5
1,4,2012,11,4,5
1,4,2012,11,5,10
1,4,2012,11,6,14
1,4,2012,11,7,19
1,4,2012,11,8,24
1,4,2012,11,9,29
1,4,2012,11,10,29
1,4,2012,11,11,29
1,4,2012,11,12,33
1,4,2012,11,13,38
1,4,2012,11,14,43
1,4,2012,11,15,48
1,4,2012,11,16,52
1,4,2012,11,17,52
1,4,2012,11,18,52
1,4,2012,11,19,57
1,4,2012,11,20,62
1,4,2012,11,21,67
1,4,2012,11,22,71
1,4,2012,11,23,76
1,4,2012,11,24,76
1,4,2012,11,25,76
1,4,2012,11,26,81
1,4,2012,11,27,86
1,4,2012,11,28,90
1,4,2012,11,29,95
1,4,2012,11,30,100
1,4,2012,12,1,0
1,4,2012,12,2,0
1,4,2012,12,3,5
1,4,2012,12,4,11
1,4,2012,12,5,26
1,4,2012,12,6,26
1,4,2012,12,7,32
1,4,2012,12,8,32
1,4,2012,12,9,32
