1|67|D|MUEBLE PARA IMPRESOR|4|401|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|13.08|13.08|1||0.11|0.0|13.08|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|68|D|12 SILLAS HOSPITAL|4|401|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|394.29|394.29|1||3.29|0.0|394.29|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|69|D|SILLA SST JSA No. 24|4|401|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|18.03|18.03|1||0.15|0.0|18.03|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|70|D|ESCRIT.SILLON-SIL|4|401|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|749.0|749.0|1||6.24|0.0|749.0|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|71|D|SILLON GERENTE|4|401|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|408.42|408.42|1||3.4|0.0|408.42|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|72|D|ESCRITORIO GERENTE|4|401|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|272.9|272.9|1||2.27|0.0|272.9|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|73|D|3 ESTAC. TRABAJO SECR.|4|402|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|196.71|196.71|1||1.64|0.0|196.71|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|74|D|4 SILLAS SECRETARIA|4|402|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|496.3|496.3|1||4.14|0.0|496.3|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|75|D|4 SILLAS ESPERA|4|402|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|285.37|285.37|1||2.38|0.0|285.37|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|76|D|2 SILLAS SECRETARIA|4|402|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|23.09|23.09|1||0.19|0.0|23.09|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|77|D|ESCRITORIO EJECT. F1601|4|402|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|30.35|30.35|1||0.25|0.0|30.35|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|78|D|SILLON ARISTA|4|402|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|371.76|371.76|1||3.1|0.0|371.76|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|86|D|MAQ. CASIO SFR-107|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|11.54|11.54|1||0.1|0.0|11.54|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|87|D|MAQ. CASIO 120|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|15.58|15.58|1||0.13|0.0|15.58|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|88|D|MAQ. MONROE S.289731|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|21.29|21.29|1||0.18|0.0|21.29|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|89|D|MAQ. MONROE S.289732|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|21.29|21.29|1||0.18|0.0|21.29|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|90|D|MAQ. MONROE V.191437|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|20.04|20.04|1||0.17|0.0|20.04|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|91|D|MAQ. MONROE SJ801697|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|28.38|28.38|1||0.24|0.0|28.38|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|92|D|7 MAQ. CASIO|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|1204.3|1204.3|1||10.04|0.0|1204.3|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|93|D|MAQ. MONROE V466|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|18.52|18.52|1||0.15|0.0|18.52|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|94|D|MAQ. FACIT MODC340|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|34.32|34.32|1||0.29|0.0|34.32|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|95|D|MAQ. ELECTRONICA|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|707.13|707.13|1||5.89|0.0|707.13|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|96|D|MAQUINA IBM|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|607.77|607.77|1||5.06|0.0|607.77|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|97|D|MAQUINA CASIO|4|406|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|12.95|12.95|1||0.11|0.0|12.95|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|101|D|CALCULADORA CASIO|4|407|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|14.78|14.78|1||0.12|0.0|14.78|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|102|D|CALCULAD.CASIO DL-22|4|407|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|13.41|13.41|1||0.11|0.0|13.41|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|103|D|CALCULA.CASIO DL-220|4|407|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|11.54|11.54|1||0.1|0.0|11.54|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|106|D|COMPRESOR DE 1/1 HP|4|409|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|29.18|29.18|1||0.24|0.0|29.18|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|110|D|RELOJ NIPPO|4|412|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|263.66|263.66|1||2.2|0.0|263.66|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|111|D|TRANSFORMADOR INATRA|4|412|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|624.68|624.68|1||5.21|0.0|624.68|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|113|D|ACONDIC. DE POTENCIA|4|412|10|10.0|||3||3|19|1|12/31/2000|DO|1.0|59.54|59.54|1||0.5|0.0|59.54|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|119|D|4 TERMINALES IBM|5|501|5|20.0|||3||3|17|1|12/31/2000|DO|1.0|618.61|618.61|1||10.31|0.0|618.61|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|132|D|10 TERMINALES WYSE|5|501|5|20.0|||3||3|17|1|12/31/2000|DO|1.0|4445.34|4445.34|1||74.09|0.0|4445.34|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|133|D|PINNACLE MICRO|5|501|5|20.0|||3||3|17|1|12/31/2000|DO|1.0|3591.99|3591.99|1||59.87|0.0|3591.99|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|134|D|MICROCOM DESKP|5|501|5|20.0|||3||3|17|1|12/31/2000|DO|1.0|2285.94|2285.94|1||38.1|0.0|2285.94|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|135|D|TERMINAL WYSE|5|501|5|20.0|||3||3|17|1|12/31/2000|DO|1.0|280.84|280.84|1||4.68|0.0|280.84|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|136|D|8 TERMINALES WYSE|5|501|5|20.0|||3||3|17|1|12/31/2000|DO|1.0|4028.87|4028.87|1||67.15|0.0|4028.87|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|138|D|TERMINAL WYSE 160|5|501|5|20.0|||3||3|17|1|12/31/2000|DO|1.0|244.45|244.45|1||4.07|0.0|244.45|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|151|D|8 IMPRESORAS EPSON|5|502|5|20.0|||3||3|17|1|12/31/2000|DO|1.0|1482.77|1482.77|1||24.71|0.0|1482.77|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|176|D|REGULADOR TRIPP LITE|5|509|5|20.0|||3||3|17|1|12/31/2000|DO|1.0|71.02|71.02|1||1.18|0.0|71.02|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|180|D|UPS TRIPP LITE|5|509|5|20.0|||3||3|17|1|12/31/2000|DO|1.0|675.49|675.49|1||11.26|0.0|675.49|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|195|D|LISTA ANTERIOR|4|412|10|10.0|||3||3|19|198|12/31/2001|DO|1.0|3638.14|3638.14|1||30.32|0.0|3638.14|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|196|D|LISTA ANTERIOR 2|4|412|10|10.0|||3||3|19|1|12/31/2001|DO|1.0|409.91|409.91|1||3.42|0.0|409.91|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|231|D|COMPUTADORA HP COMPAQ (SUR)|6|601|3|33.0|||3||3|18|1|11/30/2002|DO|1.0|768.0|768.0|1||21.12|0.0|768.0|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
1|258|D|MONITOR SAMSUNG 15 PULG|6|603|3|33.0|"SAMSUNG 15"""|AN15HXBW120689|3||3|18|724|08/31/2003|DO|1.0|96.0|96.0|1||2.64|0.0|96.0|0.0|0.0|0.0|FOBOS|2004-01-01 00:00:00|
