3,100153,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100154,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100155,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100156,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100157,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100158,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100159,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100160,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100161,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100162,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100163,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100164,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100173,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100174,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100181,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100183,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100184,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100185,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100187,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100188,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100189,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100190,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100192,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100195,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100199,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100200,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100203,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100214,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100219,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100223,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100236,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100240,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100246,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100253,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100256,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100258,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100259,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100260,AB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100262,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100269,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100270,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100286,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100298,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100305,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100326,BA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100329,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100332,CA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100339,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100340,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100350,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100355,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100358,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100362,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100363,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100368,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100372,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100375,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100377,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100379,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100396,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100397,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100398,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100399,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100403,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100406,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100416,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100417,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100419,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100420,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100422,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100423,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100424,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100445,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100454,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100459,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100460,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100461,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100470,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100479,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100519,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100524,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100529,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100530,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100531,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100536,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100548,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100554,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100555,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100556,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100569,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100574,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100582,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100584,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100603,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100604,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100612,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100614,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100619,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100620,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100622,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100635,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100636,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100646,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100647,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100648,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100649,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100650,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100651,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100652,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100653,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100654,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100655,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100656,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100677,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100694,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100695,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100696,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100697,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100698,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100714,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100715,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100723,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100724,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100728,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100737,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100738,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100748,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100749,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100750,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100757,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100758,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100759,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100760,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100762,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100764,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100770,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100772,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100779,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100801,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100805,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100819,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100823,CC ,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100833,CC ,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100947,CC ,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100953,CC ,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100961,CC ,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100976,CC ,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100977,CC ,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,100978,CC ,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,10126,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,102,BB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,104,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,106,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,110,AB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,112,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,113,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,118,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1192,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1194,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1196,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1198,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,120,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1200,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,120138,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,120177,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1202,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1204,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1206,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,122,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,124,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,126,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12664,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12666,CB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12670,CB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12692,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12742,AB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12764,CB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12765,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12772,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12773,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12776,BB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12777,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12778,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12779,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12781,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12784,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,128,BB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12803,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12804,AB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,12810,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13011,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13016,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13022,AB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13033,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13036,BA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13061,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13063,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13122,CB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13124,CB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13131,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,132,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1324,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1325,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1326,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1328,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1330,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1332,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1334,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1336,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1338,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1340,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13500,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13504,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,136,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13622,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13630,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1364,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13640,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13642,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13644,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13650,BB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13652,BA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13654,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13656,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13658,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13660,CA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13662,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1368,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13688,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13694,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13698,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1370,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13702,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13704,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13706,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13708,AC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1372,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1374,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13758,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1378,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13797,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,138,AA,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1380,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13807,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,1382,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13831,CC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13878,BC,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13894,AB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
3,13896,AB,11/01/2012,04/30/2013,2012-11-01 00:00:00,E1RICROD
