276|A|
278|A|
282|A|
21946|A|
21947|A|
21960|A|
21948|A|
21962|A|
21950|A|
21964|A|
21954|A|
21958|A|
21949|A|
21952|A|
21956|A|
21966|A|
21968|A|
21970|A|
22008|A|
22010|A|
22012|A|
22026|A|
22014|A|
22028|A|
22018|A|
22030|A|
22022|A|
22024|A|
22016|A|
22020|A|
22023|A|
22031|A|
22032|A|
22033|A|
22034|A|
22035|A|
22036|A|
22127|A|
22114|A|
22128|A|
22118|A|
22122|A|
22124|A|
22126|A|
22116|A|
22120|A|
890|A|
892|A|
894|A|
896|A|
898|A|
900|A|
902|A|
904|A|
906|A|
908|A|
49234|A|
910|A|
912|A|
914|A|
41542|A|
41543|A|
916|A|
918|A|
920|A|
926|A|
928|A|
932|A|
936|A|
938|A|
942|A|
49236|A|
5129|A|
5131|A|
5133|A|
5135|A|
944|A|
946|A|
948|A|
950|A|
45836|A|
952|A|
954|A|
956|A|
958|A|
960|A|
962|A|
964|A|
966|A|
968|A|
970|A|
972|A|
974|A|
976|A|
978|A|
980|A|
982|A|
984|A|
986|A|
988|A|
990|A|
992|A|
994|A|
996|A|
998|A|
1000|A|
1002|A|
1004|A|
1006|A|
1008|A|
1010|A|
1012|A|
1014|A|
1016|A|
1018|A|
1020|A|
1022|A|
1038|A|
1040|A|
1026|A|
1042|A|
1030|A|
1044|A|
1034|A|
1024|A|
1028|A|
1032|A|
1036|A|
1046|A|
1048|A|
1050|A|
1052|A|
1054|A|
1056|A|
1058|A|
1060|A|
1062|A|
1064|A|
1066|A|
1068|A|
1070|A|
1072|A|
1074|A|
1076|A|
1078|A|
1080|A|
1082|A|
1084|A|
1086|A|
1088|A|
1090|A|
1092|A|
1094|A|
1096|A|
1098|A|
1100|A|
1102|A|
1104|A|
1106|A|
1107|A|
1108|A|
1110|A|
1112|A|
1113|A|
1114|A|
1116|A|
1118|A|
1120|A|
1122|A|
1126|A|
1128|A|
1025|A|
1027|A|
1029|A|
1031|A|
1033|A|
1035|A|
1037|A|
1039|A|
1041|A|
1134|A|
1136|A|
1160|A|
1162|A|
1140|A|
1164|A|
1152|A|
1166|A|
1156|A|
1138|A|
1146|A|
1154|A|
1158|A|
1168|A|
1170|A|
5210|A|
5212|A|
5214|A|
5216|A|
5218|A|
5220|A|
5221|A|
5223|A|
5260|A|
5262|A|
5266|A|
5270|A|
5274|A|
5276|A|
46398|A|
46400|A|
5558|A|
5560|A|
5562|A|
5564|A|
5566|A|
5568|A|
5510|A|
5512|A|
5514|A|
5516|A|
5518|A|
5520|A|
5522|A|
5524|A|
5526|A|
5570|A|
5572|A|
5574|A|
5576|A|
5578|A|
61380|A|
61382|A|
61384|A|
61386|A|
61388|A|
61390|A|
61391|A|
61392|A|
61394|A|
5580|A|
5582|A|
5584|A|
5586|A|
5588|A|
5590|A|
5606|A|
5592|A|
5608|A|
5596|A|
5600|A|
5602|A|
5604|A|
5594|A|
5598|A|
5322|A|
5324|A|
5326|A|
5328|A|
5330|A|
5332|A|
5334|A|
5549|A|
5336|A|
5551|A|
5340|A|
5529|A|
5344|A|
5531|A|
5521|A|
5525|A|
5527|A|
5346|A|
5523|A|
5533|A|
5535|A|
5543|A|
5338|A|
5342|A|
5571|A|
5573|A|
5575|A|
5577|A|
5215|A|
5217|A|
5225|A|
5227|A|
5626|A|
5628|A|
5630|A|
5632|A|
5634|A|
5636|A|
5616|A|
5618|A|
5620|A|
5622|A|
5624|A|
44538|A|
44540|A|
5428|A|
5430|A|
5432|A|
5434|A|
5436|A|
5438|A|
5440|A|
5406|A|
5408|A|
5410|A|
5412|A|
5414|A|
5416|A|
5418|A|
5420|A|
5422|A|
5478|A|
5480|A|
5482|A|
5484|A|
5486|A|
5488|A|
90515|A|
90516|A|
91401|A|
8679|A|
61350|A|
61352|A|
61354|A|
61356|A|
61358|A|
61360|A|
61361|A|
61362|A|
61364|A|
5492|A|
5494|A|
5496|A|
5498|A|
5500|A|
5502|A|
5504|A|
5506|A|
5508|A|
5425|A|
5426|A|
5259|A|
5148|A|
5150|A|
5278|A|
5280|A|
5282|A|
5284|A|
5286|A|
5288|A|
5290|A|
5292|A|
5293|A|
5294|A|
5296|A|
5298|A|
5300|A|
5302|A|
5304|A|
5306|A|
5308|A|
5309|A|
67752|A|
50398|A|
50400|A|
50402|A|
50403|A|
50450|A|
50452|A|
50406|A|
50454|A|
50423|A|
62044|A|
50427|A|
50404|A|
50408|A|
50425|A|
50447|A|
62046|A|
5638|A|
5640|A|
5642|A|
5644|A|
5646|A|
5663|A|
5650|A|
5665|A|
5654|A|
5658|A|
5660|A|
5661|A|
5652|A|
5656|A|
5662|A|
5664|A|
5666|A|
5668|A|
5670|A|
5672|A|
5674|A|
5676|A|
5678|A|
5687|A|
5812|A|
5814|A|
5816|A|
5818|A|
5820|A|
5822|A|
5824|A|
21632|A|
5612|A|
5614|A|
5703|A|
5705|A|
5690|A|
5715|A|
5716|A|
5694|A|
5718|A|
5696|A|
5720|A|
5698|A|
5722|A|
5701|A|
5723|A|
5704|A|
5724|A|
5708|A|
5725|A|
5712|A|
5726|A|
5692|A|
5727|A|
5697|A|
5728|A|
5702|A|
5729|A|
5710|A|
5695|A|
5700|A|
5706|A|
5714|A|
5730|A|
5731|A|
5732|A|
5733|A|
5734|A|
5736|A|
5738|A|
5739|A|
5741|A|
5826|A|
5828|A|
5830|A|
5832|A|
5834|A|
5836|A|
68771|A|
68772|A|
91361|A|
5740|A|
5756|A|
5742|A|
5758|A|
5746|A|
5760|A|
5750|A|
5754|A|
5744|A|
5748|A|
5752|A|
5762|A|
5764|A|
5766|A|
5768|A|
5770|A|
5772|A|
5802|A|
5774|A|
5804|A|
5778|A|
5806|A|
5782|A|
5808|A|
5786|A|
5809|A|
5790|A|
5810|A|
5794|A|
5811|A|
5798|A|
5801|A|
5776|A|
5780|A|
5784|A|
5788|A|
5792|A|
5796|A|
5800|A|
43774|A|
43776|A|
43778|A|
60608|A|
5224|A|
5226|A|
5228|A|
5230|A|
5232|A|
5234|A|
5236|A|
5238|A|
5240|A|
43366|A|
43368|A|
43370|A|
43372|A|
5248|A|
5250|A|
5252|A|
5254|A|
5256|A|
5257|A|
5258|A|
5244|A|
5246|A|
20606|A|
45845|A|
45847|A|
45849|A|
45851|A|
3069|A|
45840|A|
3065|A|
3068|A|
46867|A|
44434|A|
44450|A|
44458|A|
44459|A|
44460|A|
44462|A|
44464|A|
44466|A|
44452|A|
44454|A|
44456|A|
44457|A|
44461|A|
44446|A|
44448|A|
44449|A|
44451|A|
44453|A|
44455|A|
44436|A|
44438|A|
44440|A|
44442|A|
44443|A|
44445|A|
44447|A|
44463|A|
5310|A|
5314|A|
5318|A|
5320|A|
5838|A|
5840|A|
1174|A|
1176|A|
1178|A|
1180|A|
1182|A|
1184|A|
1188|A|
1190|A|
1570|A|
1572|A|
1574|A|
1576|A|
1578|A|
1580|A|
1582|A|
1584|A|
1586|A|
1548|A|
1550|A|
1552|A|
1554|A|
1556|A|
1558|A|
1560|A|
1562|A|
1564|A|
1566|A|
1568|A|
46420|A|
46422|A|
46424|A|
46426|A|
46428|A|
46430|A|
46432|A|
46434|A|
46436|A|
1763|A|
1722|A|
1724|A|
1694|A|
1726|A|
1698|A|
1728|A|
1702|A|
1730|A|
1706|A|
1732|A|
1710|A|
1734|A|
1714|A|
1736|A|
1718|A|
1738|A|
1765|A|
1740|A|
1700|A|
1742|A|
1708|A|
1744|A|
1716|A|
1696|A|
1704|A|
1712|A|
1720|A|
1746|A|
1748|A|
1750|A|
1752|A|
1754|A|
1755|A|
1756|A|
1758|A|
1760|A|
1762|A|
1764|A|
1932|A|
1934|A|
1942|A|
1944|A|
1946|A|
1950|A|
2310|A|
2182|A|
2184|A|
2186|A|
2188|A|
2190|A|
2192|A|
2194|A|
2246|A|
2294|A|
2296|A|
2298|A|
2300|A|
2302|A|
2304|A|
2306|A|
2308|A|
2291|A|
2293|A|
2196|A|
2198|A|
2230|A|
2232|A|
2202|A|
2234|A|
2206|A|
2236|A|
2210|A|
2238|A|
2214|A|
2240|A|
2218|A|
2242|A|
2222|A|
2244|A|
2226|A|
2248|A|
2200|A|
2250|A|
2208|A|
2252|A|
2216|A|
2254|A|
2224|A|
2204|A|
2212|A|
2220|A|
2228|A|
2256|A|
2258|A|
2260|A|
2262|A|
2264|A|
2280|A|
2266|A|
2282|A|
2270|A|
2284|A|
2274|A|
2278|A|
2268|A|
2272|A|
2276|A|
2286|A|
2288|A|
2290|A|
2292|A|
2295|A|
2297|A|
2299|A|
2301|A|
2146|A|
2148|A|
2150|A|
2152|A|
2154|A|
2156|A|
2164|A|
2166|A|
2168|A|
2170|A|
2172|A|
2174|A|
2176|A|
2314|A|
2346|A|
2316|A|
2348|A|
2320|A|
2350|A|
2324|A|
2352|A|
2328|A|
2354|A|
2332|A|
2356|A|
2336|A|
2358|A|
2340|A|
2360|A|
2344|A|
2362|A|
2322|A|
2364|A|
2330|A|
2366|A|
2338|A|
2318|A|
2326|A|
2334|A|
2342|A|
2368|A|
2370|A|
2372|A|
2374|A|
2376|A|
2378|A|
3361|A|
3363|A|
3365|A|
3367|A|
2744|A|
2746|A|
2748|A|
2750|A|
2754|A|
2756|A|
2758|A|
2762|A|
2764|A|
2766|A|
2730|A|
2732|A|
2734|A|
2736|A|
2738|A|
2740|A|
2742|A|
2798|A|
2804|A|
2810|A|
2846|A|
2848|A|
2852|A|
2854|A|
2858|A|
2860|A|
2866|A|
2868|A|
2870|A|
2876|A|
3042|A|
2923|A|
2908|A|
2910|A|
2912|A|
2914|A|
2916|A|
2918|A|
2920|A|
2922|A|
3326|A|
3328|A|
3330|A|
3346|A|
3348|A|
3334|A|
3350|A|
3338|A|
3352|A|
3342|A|
3332|A|
3336|A|
3340|A|
3344|A|
3354|A|
3356|A|
3358|A|
3360|A|
3362|A|
3364|A|
3428|A|
3430|A|
3368|A|
3432|A|
3372|A|
3434|A|
3376|A|
3436|A|
3380|A|
3438|A|
3384|A|
3440|A|
3388|A|
3442|A|
3392|A|
3444|A|
3396|A|
3446|A|
3400|A|
3448|A|
3404|A|
3366|A|
3408|A|
3370|A|
3412|A|
3374|A|
3416|A|
3378|A|
3420|A|
3382|A|
3424|A|
3386|A|
3410|A|
3418|A|
3422|A|
3426|A|
3414|A|
3390|A|
3394|A|
3398|A|
3402|A|
3406|A|
3450|A|
3452|A|
3506|A|
3508|A|
3510|A|
3512|A|
3514|A|
3516|A|
3518|A|
3520|A|
3522|A|
3524|A|
3534|A|
3528|A|
3530|A|
3532|A|
3526|A|
3536|A|
3538|A|
3540|A|
3542|A|
3544|A|
3546|A|
3548|A|
3550|A|
3552|A|
3371|A|
3373|A|
3375|A|
3566|A|
3570|A|
3572|A|
3576|A|
3578|A|
3580|A|
3582|A|
3584|A|
3586|A|
3588|A|
3604|A|
3590|A|
3606|A|
3594|A|
3598|A|
3600|B|
3602|A|
3592|A|
3596|A|
3761|A|
3763|A|
3702|A|
3704|A|
3706|A|
3708|A|
3710|A|
3742|A|
3744|A|
3714|A|
3746|A|
3718|A|
3748|A|
3722|A|
3750|A|
3726|A|
3752|A|
3730|A|
3754|A|
3734|A|
3756|A|
3738|A|
3758|A|
3712|A|
3760|A|
3720|A|
3728|A|
3732|A|
3736|A|
3740|A|
3716|A|
3724|A|
3794|A|
3800|A|
3802|A|
3804|A|
3806|A|
3808|A|
3810|A|
4370|A|
4372|A|
4374|A|
4376|A|
4378|A|
4380|A|
4382|A|
4206|A|
4208|A|
4210|A|
4212|A|
4214|A|
4216|A|
4218|A|
4220|A|
4222|A|
4224|A|
4226|A|
4241|A|
4228|A|
4230|A|
4232|A|
4234|A|
4236|A|
4238|A|
4240|A|
4242|A|
4244|A|
4246|A|
4248|A|
4266|A|
4268|A|
4270|A|
4272|A|
4274|A|
4276|A|
5044|A|
4488|A|
4493|A|
4511|A|
4512|A|
4731|A|
4733|A|
4735|A|
4638|A|
4640|A|
4656|A|
4642|A|
4658|A|
4646|A|
4660|A|
4650|A|
4654|A|
4644|A|
4648|A|
4652|A|
4662|A|
4664|A|
4666|A|
4668|A|
4670|A|
4672|A|
4736|A|
4738|A|
4676|A|
4708|A|
4710|A|
4682|A|
4712|A|
4686|A|
4714|A|
4690|A|
4716|A|
4694|A|
4718|A|
4698|A|
4720|A|
4702|A|
4722|A|
4706|A|
4724|A|
4684|A|
4726|A|
4692|A|
4728|A|
4700|A|
4680|A|
4688|A|
4696|A|
4704|A|
4730|A|
4732|A|
4734|A|
4674|A|
4678|A|
4737|A|
4739|A|
4741|A|
4743|A|
4745|A|
4628|A|
4630|A|
4632|A|
4634|A|
4636|A|
4740|A|
4742|A|
4744|A|
4746|A|
4748|A|
4750|A|
4752|A|
4754|A|
4756|A|
4758|A|
4760|A|
4161|A|
4163|A|
4165|A|
4169|A|
5081|A|
5082|A|
5084|A|
5086|A|
5090|A|
5092|A|
5094|A|
5096|A|
5868|A|
5870|A|
5872|A|
5874|A|
5876|A|
6060|A|
6062|A|
6064|A|
6066|A|
6068|A|
6070|A|
6072|A|
6074|A|
6151|A|
6132|A|
6153|A|
6134|A|
6157|A|
6136|A|
6126|A|
6130|A|
6155|A|
6159|A|
6128|A|
6138|A|
6140|A|
6142|A|
6144|A|
6146|A|
6148|A|
6141|A|
6143|A|
6145|A|
6147|A|
6149|A|
6284|A|
6286|A|
6288|A|
6381|A|
6383|A|
6385|A|
6387|A|
6360|A|
6362|A|
6364|A|
6366|A|
6368|A|
6370|A|
6372|A|
6374|A|
6376|A|
6378|A|
6380|A|
6361|A|
6363|A|
6365|A|
6367|A|
6369|A|
6371|A|
6408|A|
6412|A|
6414|A|
6418|A|
6420|A|
6422|A|
1516|A|
1518|A|
1520|A|
1522|A|
1524|A|
1526|A|
1528|A|
1530|A|
1532|A|
1534|A|
1536|A|
1538|A|
1540|A|
1542|A|
1544|A|
1585|A|
1587|A|
1588|A|
1590|A|
1592|A|
1594|A|
1596|A|
1598|A|
1600|A|
1602|A|
1604|A|
1606|A|
1608|A|
1610|A|
1612|A|
1642|A|
1644|A|
1616|A|
1646|A|
1618|A|
1648|A|
1622|A|
1650|A|
1626|A|
1652|A|
1630|A|
1654|A|
1634|A|
1656|A|
1638|A|
1658|A|
1614|A|
1660|A|
1620|A|
1662|A|
1628|A|
1664|A|
1636|A|
1546|A|
1624|A|
1632|A|
1640|A|
1666|A|
1668|A|
1670|A|
1672|A|
1674|A|
1690|A|
1676|A|
1692|A|
1680|A|
1684|A|
1686|A|
1688|A|
1678|A|
1682|A|
1800|A|
1804|A|
2130|A|
2132|A|
2136|A|
1978|A|
1980|A|
1982|A|
1984|A|
1986|A|
1988|A|
1990|A|
1992|A|
1994|A|
1996|A|
1998|A|
2000|A|
2002|A|
2004|A|
2006|A|
2059|A|
2044|A|
2061|A|
2046|A|
2065|A|
2048|A|
2069|A|
2050|A|
2070|A|
2052|A|
2074|A|
2054|A|
2078|A|
2056|A|
2038|A|
2058|A|
2042|A|
2060|A|
2067|A|
2062|A|
2072|A|
2064|A|
2080|A|
2063|A|
2071|A|
2076|A|
2040|A|
2066|A|
2068|A|
2082|A|
2084|A|
2086|A|
2088|A|
2120|A|
2090|A|
2122|A|
2094|A|
2124|A|
2098|A|
2126|A|
2102|A|
2128|A|
2106|A|
2118|A|
2112|A|
2114|A|
2116|A|
2110|A|
2092|A|
2096|A|
2100|A|
2104|A|
2108|A|
2014|A|
2016|A|
2018|A|
2022|A|
2024|A|
2026|A|
2028|A|
2032|A|
2034|A|
46576|A|
2822|A|
2824|A|
2826|A|
2828|A|
2830|A|
2832|A|
2834|A|
2836|A|
2888|A|
2890|A|
2892|A|
2894|A|
2896|A|
2898|A|
2900|A|
2902|A|
2904|A|
2906|A|
3318|A|
3320|A|
3322|A|
3324|A|
3126|A|
3128|A|
3130|A|
3132|A|
3134|A|
3136|A|
3138|A|
3140|A|
3142|A|
3144|A|
3146|A|
3148|A|
3150|A|
3278|A|
3152|A|
3280|A|
3156|A|
3282|A|
3160|A|
3284|A|
3164|A|
3286|A|
3168|A|
3288|A|
3171|A|
3290|A|
3174|A|
3292|A|
3180|A|
3294|A|
3184|A|
3296|A|
3188|A|
3297|A|
3192|A|
3298|A|
3196|A|
3300|A|
3200|A|
3301|A|
3204|A|
3302|A|
3208|A|
3303|A|
3212|A|
3304|A|
3216|A|
3306|A|
3220|A|
3308|A|
3224|A|
3310|A|
3228|A|
3311|A|
3232|A|
3312|A|
3236|A|
3313|A|
3240|A|
3314|A|
3244|A|
3315|A|
3248|A|
3316|A|
3252|A|
3317|A|
3256|A|
3186|A|
3260|A|
3190|A|
3262|A|
3194|A|
3266|A|
3198|A|
3268|A|
3202|A|
3274|A|
3206|A|
3154|A|
3210|A|
3162|A|
3214|A|
3170|A|
3218|A|
3178|A|
3222|A|
3261|A|
3226|A|
3267|A|
3230|A|
3276|A|
3234|A|
3166|A|
3238|A|
3182|A|
3272|A|
3158|A|
3172|A|
3264|A|
3242|A|
3246|A|
3250|A|
3254|A|
3494|A|
3496|A|
3498|A|
3500|A|
3502|A|
3504|A|
3610|A|
3612|A|
3614|A|
3616|A|
3618|A|
3620|A|
3622|A|
3624|A|
3626|A|
3628|A|
3630|A|
3632|A|
3634|A|
3636|A|
3654|A|
3656|A|
3640|A|
3658|A|
3644|A|
3660|A|
3648|A|
3662|A|
3652|A|
3642|A|
3646|A|
3650|A|
3638|A|
3664|A|
3666|A|
3668|A|
3670|A|
3672|A|
3688|A|
3674|A|
3690|A|
3678|A|
3692|A|
3682|A|
3686|A|
3676|A|
3681|A|
3684|A|
3694|A|
3696|A|
3698|A|
3700|A|
3701|A|
4096|A|
4114|A|
4098|A|
4116|A|
4102|A|
4118|A|
4108|A|
4112|A|
4100|A|
4104|A|
4110|A|
4120|A|
4122|A|
4124|A|
4126|A|
4128|A|
4130|A|
4132|A|
4134|A|
4136|A|
4138|A|
4140|A|
4142|A|
4144|A|
4146|A|
4148|A|
4150|A|
4152|A|
4154|A|
4156|A|
4158|A|
4160|A|
4162|A|
4164|A|
4166|A|
4168|A|
4522|A|
4524|A|
4526|A|
4528|A|
4530|A|
4532|A|
4534|A|
4567|A|
4569|A|
4571|A|
4573|A|
4579|A|
4581|A|
4585|A|
4598|A|
4588|A|
4600|A|
4596|A|
4602|A|
4538|A|
4604|A|
4542|A|
4606|A|
4546|A|
4608|A|
4550|A|
4610|A|
4554|A|
4612|A|
4558|A|
4614|A|
4562|A|
4616|A|
4566|A|
4618|A|
4570|A|
4620|A|
4574|A|
4622|A|
4576|A|
4544|A|
4548|A|
4580|A|
4552|A|
4584|A|
4556|A|
4590|A|
4560|A|
4540|A|
4582|A|
4586|A|
4536|A|
4578|A|
4564|A|
4568|A|
4572|A|
4577|A|
4626|A|
5846|A|
5848|A|
5850|A|
5852|A|
5854|A|
5856|A|
5858|A|
5860|A|
5862|A|
5866|A|
5998|A|
6000|A|
6002|A|
6004|A|
6006|A|
6008|A|
5993|A|
5995|A|
5997|A|
6024|A|
5999|A|
6026|A|
68770|A|
6028|A|
6011|A|
6030|A|
6013|A|
6032|A|
6015|A|
6034|A|
48986|A|
6036|A|
6018|A|
6038|A|
6022|A|
6040|A|
6010|A|
6014|A|
48985|A|
6016|A|
6020|A|
6001|A|
6012|A|
5878|A|
5880|A|
5881|A|
5883|A|
6321|A|
6323|A|
6325|A|
6327|A|
6324|A|
6326|A|
6298|A|
6328|A|
6302|A|
6330|A|
6306|A|
6318|A|
6320|A|
6310|A|
6314|A|
6316|A|
6308|A|
6312|A|
6322|A|
6296|A|
6300|A|
6304|A|
6307|A|
6350|A|
6352|A|
6354|A|
6356|A|
6358|A|
6460|A|
6462|A|
6464|A|
6466|A|
6468|A|
6470|A|
1192|A|
1194|A|
1196|A|
1198|A|
1200|A|
1202|A|
1204|A|
1206|A|
1208|A|
1510|A|
1512|A|
1514|A|
1262|A|
1266|A|
1268|A|
1270|A|
1272|A|
1274|A|
1276|A|
1278|A|
1426|A|
1430|A|
1434|A|
1284|A|
1288|A|
1290|A|
1292|A|
1296|A|
1298|A|
1300|A|
1302|A|
1304|A|
1306|A|
1308|A|
1310|A|
1312|A|
1314|A|
1344|A|
1346|A|
1348|A|
1350|A|
1352|A|
1354|A|
1356|A|
1358|A|
1362|A|
1324|A|
1325|A|
1326|A|
1328|A|
1330|A|
1332|A|
1334|A|
1336|A|
1338|A|
1340|A|
1342|A|
1384|A|
1386|A|
1388|A|
1390|A|
1392|A|
1394|A|
1396|A|
1398|A|
1402|A|
1364|A|
1380|A|
1366|A|
1382|A|
1370|A|
1383|A|
1374|A|
1378|A|
1368|A|
1372|A|
1376|A|
1318|A|
1320|A|
1406|A|
1408|A|
1410|A|
1412|A|
1414|A|
1416|A|
1418|A|
1420|A|
1422|A|
62027|A|
62029|A|
62031|A|
62032|A|
62033|A|
62034|A|
62036|A|
62037|A|
62038|A|
62043|A|
62045|A|
1474|A|
1460|A|
1476|A|
1464|A|
1468|A|
1470|A|
1472|A|
1462|A|
1466|A|
1766|A|
1768|A|
1770|A|
1772|A|
1774|A|
1776|A|
1778|A|
1780|A|
1782|A|
1784|A|
1786|A|
1788|A|
1790|A|
50284|A|
50286|A|
50288|A|
1806|A|
1808|A|
1810|A|
1812|A|
1814|A|
1816|A|
1854|A|
1856|A|
1858|A|
1860|A|
1836|A|
1838|A|
1840|A|
1842|A|
1844|A|
1846|A|
1848|A|
1852|A|
2392|A|
2394|A|
50290|A|
50291|A|
50292|A|
50307|A|
50294|A|
50308|A|
50298|A|
50310|A|
50302|A|
50306|A|
50296|A|
50300|A|
50304|A|
50312|A|
50313|A|
50315|A|
2484|A|
2486|A|
2488|A|
2556|A|
2558|A|
2492|A|
2560|A|
2496|A|
2562|A|
2512|A|
2564|A|
2516|B|
2592|A|
2519|A|
2594|A|
2522|A|
2596|A|
2526|A|
2598|A|
2490|A|
2600|A|
2504|A|
2518|B|
2520|A|
2524|A|
